category,comparison_prediction,has_ocr,id,image_label,input_mode,label,mm_label,model,prediction,seed,source,split,text_label
false_positive,,True,6761,0,ocr,0,0,phobert-base,1,123,facebook,test,1
false_positive,,True,805,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,7186,0,ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,3182,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,False,4092,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5450,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,3378,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,6551,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,True,3487,0,ocr,1,1,phobert-base,0,123,threads,test,0
error_001,,True,2049,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,3667,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,3969,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,478,0,ocr,0,0,phobert-base,0,123,threads,test,1
false_positive,,True,5816,0,ocr,0,0,phobert-base,1,123,facebook,test,0
false_positive,,True,1043,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,6451,1,ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,2990,0,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,False,5193,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,7159,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,6556,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,False,4752,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,7277,1,ocr,1,1,phobert-base,1,123,facebook,test,0
error_001,,False,6960,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,False,4514,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5281,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,555,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,7074,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,False,4038,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,5054,0,ocr,1,1,phobert-base,0,123,threads,test,0
false_positive,,True,6051,0,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,6443,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,6603,1,ocr,1,1,phobert-base,1,123,facebook,test,0
error_001,,False,5760,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,2538,1,ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,3665,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,False,4427,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,1432,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,127,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2469,1,ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,4199,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,6899,1,ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,523,0,ocr,0,0,phobert-base,1,123,threads,test,0
false_positive,,True,4642,0,ocr,0,0,phobert-base,1,123,threads,test,0
false_positive,,True,3187,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,1354,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,383,1,ocr,0,0,phobert-base,1,123,threads,test,0
false_positive,,True,313,0,ocr,0,0,phobert-base,1,123,threads,test,0
error_001,,False,6790,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,5964,0,ocr,0,0,phobert-base,0,123,facebook,test,0
error_001,,True,2999,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,False,4614,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,4360,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,3994,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,7254,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,False,3513,0,ocr,1,1,phobert-base,0,123,threads,test,0
error_001,,False,1479,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,4739,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,1802,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,796,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,6155,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,1808,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,7291,0,ocr,0,0,phobert-base,1,123,facebook,test,0
false_positive,,True,6086,0,ocr,0,0,phobert-base,1,123,facebook,test,0
error_001,,False,521,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,True,4451,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,6044,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,644,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,4463,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,3956,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1778,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,6217,0,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,2426,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,3497,0,ocr,0,0,phobert-base,0,123,threads,test,1
correct_prediction,,True,2376,1,ocr,1,1,phobert-base,1,123,facebook,test,0
error_001,,False,2057,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,False,2567,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,True,6517,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,2622,0,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,False,5824,0,ocr,0,0,phobert-base,0,123,facebook,test,0
error_001,,False,7239,0,ocr,1,1,phobert-base,0,123,facebook,test,0
false_positive,,True,4034,0,ocr,0,0,phobert-base,1,123,threads,test,0
error_001,,False,892,0,ocr,1,1,phobert-base,0,123,threads,test,0
error_001,,True,502,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,True,297,0,ocr,1,1,phobert-base,1,123,threads,test,0
error_001,,True,258,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,4889,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,3930,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,5728,0,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,4595,0,ocr,1,1,phobert-base,1,123,threads,test,1
error_001,,True,4675,0,ocr,1,1,phobert-base,0,123,threads,test,0
false_positive,,True,6359,0,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,4492,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5272,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,6574,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,False,6427,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,2327,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,False,5249,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5361,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2952,0,ocr,1,1,phobert-base,1,123,facebook,test,1
error_001,,False,2053,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,False,1020,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1604,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2832,0,ocr,0,0,phobert-base,0,123,facebook,test,1
correct_prediction,,True,5579,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,1977,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,221,0,ocr,1,1,phobert-base,1,123,threads,test,1
correct_prediction,,True,4790,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,2839,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,False,4604,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,490,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,4900,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,1206,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,6919,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,False,5013,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,7127,0,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,5130,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,6450,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,3230,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,4827,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2434,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,1022,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5302,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,3645,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1037,0,ocr,0,0,phobert-base,0,123,threads,test,1
error_001,,True,6000,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,3179,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,4101,1,ocr,1,1,phobert-base,1,123,threads,test,0
error_001,,True,618,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,True,1671,0,ocr,1,1,phobert-base,1,123,threads,test,1
correct_prediction,,True,4369,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2428,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,4304,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,2113,0,ocr,1,1,phobert-base,0,123,facebook,test,0
error_001,,False,5930,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,False,5205,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,743,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2558,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,False,426,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,7221,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,1653,0,ocr,1,1,phobert-base,1,123,threads,test,1
correct_prediction,,True,4744,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,7014,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,7135,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,6677,0,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,False,5282,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,6037,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,4241,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,16,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,26,0,ocr,1,1,phobert-base,1,123,threads,test,1
false_positive,,True,256,0,ocr,0,0,phobert-base,1,123,threads,test,1
false_positive,,True,6856,1,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,4132,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,3518,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1005,1,ocr,1,1,phobert-base,1,123,threads,test,1
correct_prediction,,False,1348,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,4057,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,2729,0,ocr,1,1,phobert-base,0,123,facebook,test,0
false_positive,,True,3110,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,False,1217,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5119,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,4123,0,ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,3371,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,False,4607,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,6410,0,ocr,1,1,phobert-base,0,123,facebook,test,0
false_positive,,True,2435,1,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,5547,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1901,0,ocr,1,1,phobert-base,1,123,facebook,test,1
error_001,,True,4258,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,True,6271,0,ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,True,6067,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,406,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,3143,0,ocr,1,1,phobert-base,1,123,threads,test,0
correct_prediction,,True,2992,0,ocr,0,0,phobert-base,0,123,facebook,test,1
error_001,,False,2792,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,4507,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2308,0,ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,1248,0,ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,6011,0,ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,True,5925,0,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,1397,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,4052,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,665,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,462,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2337,1,ocr,1,1,phobert-base,1,123,facebook,test,0
error_001,,True,3260,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,5255,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,3503,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,3209,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,3099,0,ocr,0,0,phobert-base,0,123,facebook,test,1
false_positive,,True,7058,0,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,6116,1,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,False,4698,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1079,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,4362,1,ocr,1,1,phobert-base,1,123,threads,test,0
false_positive,,True,2338,1,ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,7314,0,ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,False,629,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,3883,0,ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,True,5786,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,False,3119,0,ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,False,5894,0,ocr,1,1,phobert-base,0,123,facebook,test,0
correct_prediction,,True,5084,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5343,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,4324,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1216,1,ocr,1,1,phobert-base,1,123,threads,test,0
correct_prediction,,False,2006,0,ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,5661,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,5640,0,ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,5765,0,ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,5803,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6388,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5990,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,1024,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1075,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4170,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,599,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,False,371,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,5811,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
false_positive,,True,5986,0,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,6456,1,ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,6826,0,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,859,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,False,6562,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,2399,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,False,6505,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
error_001,,True,7292,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6818,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,4909,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4190,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,6100,0,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5033,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,5608,0,ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4177,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3845,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,False,2129,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,3054,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,3867,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4031,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,1767,1,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,1598,0,ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,False,850,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,5978,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,3709,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,5963,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5782,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,4722,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1801,0,ocr,1,1,phobert-base,1,2026,threads,test,0
error_001,,False,2768,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
error_001,,False,5737,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
error_001,,False,1824,0,ocr,1,1,phobert-base,0,2026,threads,test,0
error_001,,True,2321,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6447,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,255,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,1103,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,1228,1,ocr,1,1,phobert-base,1,2026,threads,test,0
error_001,,True,4004,0,ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,False,1591,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,2861,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,797,0,ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,True,2913,0,ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,6159,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,False,7007,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,2333,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
false_positive,,True,1448,0,ocr,0,0,phobert-base,1,2026,threads,test,1
correct_prediction,,True,993,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,False,1978,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5035,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4647,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4922,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,525,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3878,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,2139,0,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,314,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,2482,1,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,5580,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3587,1,ocr,1,1,phobert-base,1,2026,threads,test,1
false_positive,,True,196,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,6755,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5335,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,592,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6168,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5293,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,423,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,6189,0,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1155,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,5197,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,464,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,6645,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,3992,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2916,0,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1234,0,ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,6098,0,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,735,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,134,1,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,793,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,False,4475,0,ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4403,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1657,0,ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,533,0,ocr,0,0,phobert-base,0,2026,threads,test,1
error_001,,False,6861,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,4136,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,6962,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,1716,0,ocr,1,1,phobert-base,1,2026,threads,test,0
error_001,,True,6983,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
false_positive,,True,3705,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,3887,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4269,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,860,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,2042,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
error_001,,True,5835,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,1953,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
error_001,,False,6414,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
error_001,,False,6537,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5825,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
false_positive,,True,2096,0,ocr,0,0,phobert-base,1,2026,facebook,test,1
false_positive,,True,2627,0,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,2757,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,1684,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2005,0,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5014,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4892,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,5589,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,2206,0,ocr,0,0,phobert-base,1,2026,facebook,test,1
correct_prediction,,False,5202,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1329,0,ocr,0,0,phobert-base,0,2026,threads,test,1
correct_prediction,,True,613,1,ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,47,0,ocr,1,1,phobert-base,1,2026,threads,test,0
error_001,,False,3398,0,ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,False,3695,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3365,0,ocr,0,0,phobert-base,0,2026,threads,test,1
correct_prediction,,True,513,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,7022,0,ocr,0,0,phobert-base,0,2026,facebook,test,0
false_positive,,True,2459,0,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1813,0,ocr,1,1,phobert-base,1,2026,threads,test,0
false_positive,,True,1761,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,False,800,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,107,0,ocr,0,0,phobert-base,0,2026,threads,test,1
false_positive,,True,980,0,ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,False,4819,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4321,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2506,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,True,1126,0,ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1570,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,2368,1,ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,4037,0,ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1863,1,ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1635,0,ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,False,6894,0,ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5474,0,ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,1791,0,ocr,0,0,phobert-base,1,2026,threads,test,1
